time_period,UK
9/8/1999,1.6185
9/9/1999,1.6332
9/10/1999,1.6183
9/13/1999,1.609
9/14/1999,1.6085
9/15/1999,1.611
9/16/1999,1.625
9/17/1999,1.6222
9/20/1999,1.623
9/21/1999,1.631
9/22/1999,1.6363
9/23/1999,1.6375
9/24/1999,1.6428
9/27/1999,1.6455
9/28/1999,1.6485
9/29/1999,1.6425
9/30/1999,1.6457
10/1/1999,1.655
10/4/1999,1.6555
10/5/1999,1.6525
10/6/1999,1.656
10/7/1999,1.652
10/8/1999,1.652
10/11/1999,
10/12/1999,1.6535
10/13/1999,1.6532
10/14/1999,1.6575
10/15/1999,1.6684
10/18/1999,1.672
10/19/1999,1.6708
10/20/1999,1.6643
10/21/1999,1.6765
10/22/1999,1.6584
10/25/1999,1.6631
10/26/1999,1.6525
10/27/1999,1.6477
10/28/1999,1.64
10/29/1999,1.6425
11/1/1999,1.6404
11/2/1999,1.6445
11/3/1999,1.644
11/4/1999,1.6375
11/5/1999,1.6205
11/8/1999,1.615
11/9/1999,1.621
11/10/1999,1.625
11/11/1999,
11/12/1999,1.6131
11/15/1999,1.623
11/16/1999,1.6164
11/17/1999,1.6231
11/18/1999,1.615
11/19/1999,1.616
11/22/1999,1.6205
11/23/1999,1.6236
11/24/1999,1.609
11/25/1999,
11/26/1999,1.6062
11/29/1999,1.6024
11/30/1999,1.5935
12/1/1999,1.596
12/2/1999,1.5972
12/3/1999,1.6015
12/6/1999,1.623
12/7/1999,1.6233
12/8/1999,1.6255
12/9/1999,1.623
12/10/1999,1.6225
12/13/1999,1.6232
12/14/1999,1.611
12/15/1999,1.6085
12/16/1999,1.6123
12/17/1999,1.607
12/20/1999,1.6035
12/21/1999,1.6103
12/22/1999,1.606
12/23/1999,1.6161
12/24/1999,1.6154
12/27/1999,1.6173
12/28/1999,1.6165
12/29/1999,1.6168
12/30/1999,1.613
12/31/1999,1.615
1/3/2000,1.627
1/4/2000,1.637
1/5/2000,1.6415
1/6/2000,1.6475
1/7/2000,1.6384
1/10/2000,1.6374
1/11/2000,1.648
1/12/2000,1.6465
1/13/2000,1.6482
1/14/2000,1.6353
1/17/2000,
1/18/2000,1.638
1/19/2000,1.6438
1/20/2000,1.6538
1/21/2000,1.6504
1/24/2000,1.652
1/25/2000,1.6482
1/26/2000,1.6395
1/27/2000,1.6363
1/28/2000,1.621
1/31/2000,1.6182
2/1/2000,1.615
2/2/2000,1.606
2/3/2000,1.6025
2/4/2000,1.5915
2/7/2000,1.5917
2/8/2000,1.6105
2/9/2000,1.6115
2/10/2000,1.6057
2/11/2000,1.5923
2/14/2000,1.589
2/15/2000,1.595
2/16/2000,1.604
2/17/2000,1.605
2/18/2000,1.5984
2/21/2000,
2/22/2000,1.6165
2/23/2000,1.6047
2/24/2000,1.5981
2/25/2000,1.5908
2/28/2000,1.5935
2/29/2000,1.578
3/1/2000,1.5849
3/2/2000,1.5765
3/3/2000,1.581
3/6/2000,1.5732
3/7/2000,1.5772
3/8/2000,1.5855
3/9/2000,1.5815
3/10/2000,1.5793
3/13/2000,1.5782
3/14/2000,1.5725
3/15/2000,1.573
3/16/2000,1.5747
3/17/2000,1.5705
3/20/2000,1.5686
3/21/2000,1.5725
3/22/2000,1.5705
3/23/2000,1.583
3/24/2000,1.591
3/27/2000,1.5855
3/28/2000,1.5872
3/29/2000,1.587
3/30/2000,1.5922
3/31/2000,1.5922
4/3/2000,1.598
4/4/2000,1.5965
4/5/2000,1.59
4/6/2000,1.58
4/7/2000,1.583
4/10/2000,1.5828
4/11/2000,1.5873
4/12/2000,1.5882
4/13/2000,1.5881
4/14/2000,1.586
4/17/2000,1.5853
4/18/2000,1.5764
4/19/2000,1.5777
4/20/2000,1.5801
4/21/2000,1.5785
4/24/2000,1.58
4/25/2000,1.5787
4/26/2000,1.5795
4/27/2000,1.5748
4/28/2000,1.556
5/1/2000,1.5558
5/2/2000,1.559
5/3/2000,1.5605
5/4/2000,1.5435
5/5/2000,1.5288
5/8/2000,1.531
5/9/2000,1.5315
5/10/2000,1.5153
5/11/2000,1.4997
5/12/2000,1.5172
5/15/2000,1.5075
5/16/2000,1.5008
5/17/2000,1.4905
5/18/2000,1.4818
5/19/2000,1.4855
5/22/2000,1.4907
5/23/2000,1.4728
5/24/2000,1.4755
5/25/2000,1.4705
5/26/2000,1.4875
5/29/2000,
5/30/2000,1.495
5/31/2000,1.4968
6/1/2000,1.4915
6/2/2000,1.5079
6/5/2000,1.5135
6/6/2000,1.5235
6/7/2000,1.5225
6/8/2000,1.506
6/9/2000,1.5079
6/12/2000,1.512
6/13/2000,1.513
6/14/2000,1.5023
6/15/2000,1.5103
6/16/2000,1.5165
6/19/2000,1.5154
6/20/2000,1.51
6/21/2000,1.497
6/22/2000,1.511
6/23/2000,1.501
6/26/2000,1.499
6/27/2000,1.5
6/28/2000,1.5107
6/29/2000,1.5194
6/30/2000,1.513
7/3/2000,1.5135
7/4/2000,
7/5/2000,1.512
7/6/2000,1.512
7/7/2000,1.5143
7/10/2000,1.5137
7/11/2000,1.514
7/12/2000,1.5068
7/13/2000,1.499
7/14/2000,1.499
7/17/2000,1.492
7/18/2000,1.4945
7/19/2000,1.4942
7/20/2000,1.5094
7/21/2000,1.5167
7/24/2000,1.514
7/25/2000,1.519
7/26/2000,1.5154
7/27/2000,1.5116
7/28/2000,1.5025
7/31/2000,1.4983
8/1/2000,1.4992
8/2/2000,1.4926
8/3/2000,1.4947
8/4/2000,1.5022
8/7/2000,1.507
8/8/2000,1.5022
8/9/2000,1.4992
8/10/2000,1.498
8/11/2000,1.504
8/14/2000,1.506
8/15/2000,1.5056
8/16/2000,1.4988
8/17/2000,1.4992
8/18/2000,1.4895
8/21/2000,1.49
8/22/2000,1.4797
8/23/2000,1.4813
8/24/2000,1.4806
8/25/2000,1.4745
8/28/2000,1.4716
8/29/2000,1.4616
8/30/2000,1.456
8/31/2000,1.4515
9/1/2000,1.4605
9/4/2000,
9/5/2000,1.4522
9/6/2000,1.4455
9/7/2000,1.438
9/8/2000,1.4196
9/11/2000,1.4123
9/12/2000,1.402
9/13/2000,1.4125
9/14/2000,1.406
9/15/2000,1.4005
9/18/2000,1.4015
9/19/2000,1.408
9/20/2000,1.4107
9/21/2000,1.428
9/22/2000,1.4568
9/25/2000,1.454
9/26/2000,1.46
9/27/2000,1.4607
9/28/2000,1.4635
9/29/2000,1.4787
10/2/2000,1.4675
10/3/2000,1.4565
10/4/2000,1.4558
10/5/2000,1.4502
10/6/2000,1.4445
10/9/2000,
10/10/2000,1.4484
10/11/2000,1.462
10/12/2000,1.4735
10/13/2000,1.4597
10/16/2000,1.4455
10/17/2000,1.4426
10/18/2000,1.4464
10/19/2000,1.4422
10/20/2000,1.4448
10/23/2000,1.455
10/24/2000,1.449
10/25/2000,1.4335
10/26/2000,1.4313
10/27/2000,1.4517
10/30/2000,1.453
10/31/2000,1.4505
11/1/2000,1.4452
11/2/2000,1.444
11/3/2000,1.4484
11/6/2000,1.432
11/7/2000,1.431
11/8/2000,1.4236
11/9/2000,1.4242
11/10/2000,1.4305
11/13/2000,1.4388
11/14/2000,1.4306
11/15/2000,1.4257
11/16/2000,1.4228
11/17/2000,1.423
11/20/2000,1.4222
11/21/2000,1.416
11/22/2000,1.4077
11/23/2000,
11/24/2000,1.3997
11/27/2000,1.4155
11/28/2000,1.4182
11/29/2000,1.4209
11/30/2000,1.421
12/1/2000,1.4373
12/4/2000,1.4523
12/5/2000,1.441
12/6/2000,1.4365
12/7/2000,1.44
12/8/2000,1.4442
12/11/2000,1.4554
12/12/2000,1.448
12/13/2000,1.451
12/14/2000,1.4665
12/15/2000,1.4763
12/18/2000,1.4677
12/19/2000,1.462
12/20/2000,1.4737
12/21/2000,1.4707
12/22/2000,1.4783
12/25/2000,
12/26/2000,1.48
12/27/2000,1.4912
12/28/2000,1.4907
12/29/2000,1.4955
1/1/2001,
1/2/2001,1.4977
1/3/2001,1.5045
1/4/2001,1.493
1/5/2001,1.499
1/8/2001,1.4969
1/9/2001,1.49
1/10/2001,1.491
1/11/2001,1.4965
1/12/2001,1.4778
1/15/2001,
1/16/2001,1.4675
1/17/2001,1.4723
1/18/2001,1.4755
1/19/2001,1.4683
1/22/2001,1.465
1/23/2001,1.4715
1/24/2001,1.4616
1/25/2001,1.4605
1/26/2001,1.459
1/29/2001,1.457
1/30/2001,1.4615
1/31/2001,1.4613
2/1/2001,1.4775
2/2/2001,1.4692
2/5/2001,1.475
2/6/2001,1.4585
2/7/2001,1.4633
2/8/2001,1.444
2/9/2001,1.449
2/12/2001,1.4513
2/13/2001,1.451
2/14/2001,1.4578
2/15/2001,1.449
2/16/2001,1.4505
2/19/2001,
2/20/2001,1.4436
2/21/2001,1.4385
2/22/2001,1.4447
2/23/2001,1.447
2/26/2001,1.444
2/27/2001,1.4405
2/28/2001,1.4433
3/1/2001,1.4553
3/2/2001,1.4725
3/5/2001,1.4687
3/6/2001,1.4655
3/7/2001,1.4612
3/8/2001,1.4667
3/9/2001,1.4675
3/12/2001,1.467
3/13/2001,1.4513
3/14/2001,1.4497
3/15/2001,1.4436
3/16/2001,1.4265
3/19/2001,1.4237
3/20/2001,1.4285
3/21/2001,1.431
3/22/2001,1.4223
3/23/2001,1.4292
3/26/2001,1.4345
3/27/2001,1.429
3/28/2001,1.4352
3/29/2001,1.4302
3/30/2001,1.419
4/2/2001,1.42
4/3/2001,1.4305
4/4/2001,1.435
4/5/2001,1.4266
4/6/2001,1.4383
4/9/2001,1.447
4/10/2001,1.436
4/11/2001,1.434
4/12/2001,1.4391
4/13/2001,1.4354
4/16/2001,1.436
4/17/2001,1.4287
4/18/2001,1.4257
4/19/2001,1.4366
4/20/2001,1.4428
4/23/2001,1.4377
4/24/2001,1.4365
4/25/2001,1.4397
4/26/2001,1.4378
4/27/2001,1.4362
4/30/2001,1.4306
5/1/2001,1.434
5/2/2001,1.4345
5/3/2001,1.4322
5/4/2001,1.4362
5/7/2001,1.44
5/8/2001,1.4315
5/9/2001,1.4209
5/10/2001,1.4186
5/11/2001,1.4177
5/14/2001,1.4176
5/15/2001,1.4236
5/16/2001,1.4293
5/17/2001,1.431
5/18/2001,1.4333
5/21/2001,1.438
5/22/2001,1.4278
5/23/2001,1.4245
5/24/2001,1.4103
5/25/2001,1.4207
5/28/2001,
5/29/2001,1.4187
5/30/2001,1.4251
5/31/2001,1.4175
6/1/2001,1.416
6/4/2001,1.4123
6/5/2001,1.4113
6/6/2001,1.3906
6/7/2001,1.39
6/8/2001,1.3817
6/11/2001,1.373
6/12/2001,1.3781
6/13/2001,1.3909
6/14/2001,1.4005
6/15/2001,1.4056
6/18/2001,1.4034
6/19/2001,1.4008
6/20/2001,1.3952
6/21/2001,1.4167
6/22/2001,1.414
6/25/2001,1.413
6/26/2001,1.4154
6/27/2001,1.419
6/28/2001,1.407
6/29/2001,1.4077
7/2/2001,1.4168
7/3/2001,1.4058
7/4/2001,
7/5/2001,1.3998
7/6/2001,1.4106
7/9/2001,1.4081
7/10/2001,1.4098
7/11/2001,1.4121
7/12/2001,1.4065
7/13/2001,1.3995
7/16/2001,1.4011
7/17/2001,1.4037
7/18/2001,1.416
7/19/2001,1.419
7/20/2001,1.429
7/23/2001,1.4185
7/24/2001,1.4223
7/25/2001,1.428
7/26/2001,1.4265
7/27/2001,1.4256
7/30/2001,1.426
7/31/2001,1.4252
8/1/2001,1.433
8/2/2001,1.4295
8/3/2001,1.4268
8/6/2001,1.4175
8/7/2001,1.4169
8/8/2001,1.4135
8/9/2001,1.4218
8/10/2001,1.4273
8/13/2001,1.4217
8/14/2001,1.4285
8/15/2001,1.4379
8/16/2001,1.4438
8/17/2001,1.4465
8/20/2001,1.4445
8/21/2001,1.4468
8/22/2001,1.4538
8/23/2001,1.4478
8/24/2001,1.4443
8/27/2001,1.443
8/28/2001,1.4501
8/29/2001,1.4515
8/30/2001,1.4577
8/31/2001,1.451
9/3/2001,
9/4/2001,1.4444
9/5/2001,1.4553
9/6/2001,1.4561
9/7/2001,1.4626
9/10/2001,1.4585
9/11/2001,
9/12/2001,1.4666
9/13/2001,1.4697
9/14/2001,1.4678
9/17/2001,1.4661
9/18/2001,1.4635
9/19/2001,1.4714
9/20/2001,1.4642
9/21/2001,1.4547
9/24/2001,1.4616
9/25/2001,1.4692
9/26/2001,1.4745
9/27/2001,1.4733
9/28/2001,1.4691
10/1/2001,1.4785
10/2/2001,1.4618
10/3/2001,1.4756
10/4/2001,1.4774
10/5/2001,1.4795
10/8/2001,
10/9/2001,1.4605
10/10/2001,1.449
10/11/2001,1.4415
10/12/2001,1.4518
10/15/2001,1.447
10/16/2001,1.4478
10/17/2001,1.4505
10/18/2001,1.444
10/19/2001,1.4372
10/22/2001,1.4265
10/23/2001,1.4214
10/24/2001,1.4263
10/25/2001,1.4306
10/26/2001,1.4348
10/29/2001,1.4525
10/30/2001,1.4546
10/31/2001,1.4534
11/1/2001,1.462
11/2/2001,1.4615
11/5/2001,1.457
11/6/2001,1.4591
11/7/2001,1.465
11/8/2001,1.454
11/9/2001,1.4574
11/12/2001,
11/13/2001,1.4425
11/14/2001,1.4429
11/15/2001,1.431
11/16/2001,1.4278
11/19/2001,1.4107
11/20/2001,1.418
11/21/2001,1.4154
11/22/2001,
11/23/2001,1.4095
11/26/2001,1.4125
11/27/2001,1.4137
11/28/2001,1.4235
11/29/2001,1.4232
11/30/2001,1.4255
12/3/2001,1.4217
12/4/2001,1.4216
12/5/2001,1.4164
12/6/2001,1.425
12/7/2001,1.4315
12/10/2001,1.4342
12/11/2001,1.4365
12/12/2001,1.444
12/13/2001,1.4454
12/14/2001,1.4547
12/17/2001,1.4588
12/18/2001,1.4565
12/19/2001,1.4508
12/20/2001,1.4464
12/21/2001,1.4385
12/24/2001,1.4385
12/25/2001,
12/26/2001,1.449
12/27/2001,1.454
12/28/2001,1.4475
12/31/2001,1.4543
1/1/2002,
1/2/2002,1.4451
1/3/2002,1.44
1/4/2002,1.4455
1/7/2002,1.4385
1/8/2002,1.4426
1/9/2002,1.4373
1/10/2002,1.4433
1/11/2002,1.4448
1/14/2002,1.4482
1/15/2002,1.445
1/16/2002,1.4375
1/17/2002,1.4348
1/18/2002,1.4365
1/21/2002,
1/22/2002,1.4295
1/23/2002,1.4273
1/24/2002,1.4229
1/25/2002,1.4096
1/28/2002,1.4074
1/29/2002,1.4132
1/30/2002,1.416
1/31/2002,1.412
2/1/2002,1.4158
2/4/2002,1.4197
2/5/2002,1.417
2/6/2002,1.4138
2/7/2002,1.4117
2/8/2002,1.4176
2/11/2002,1.4237
2/12/2002,1.4322
2/13/2002,1.4298
2/14/2002,1.4285
2/15/2002,1.4315
2/18/2002,
2/19/2002,1.4302
2/20/2002,1.4269
2/21/2002,1.4253
2/22/2002,1.4301
2/25/2002,1.4263
2/26/2002,1.4225
2/27/2002,1.4165
2/28/2002,1.4129
3/1/2002,1.419
3/4/2002,1.4228
3/5/2002,1.4212
3/6/2002,1.4238
3/7/2002,1.4245
3/8/2002,1.4227
3/11/2002,1.422
3/12/2002,1.4146
3/13/2002,1.4157
3/14/2002,1.42
3/15/2002,1.4238
3/18/2002,1.4256
3/19/2002,1.4213
3/20/2002,1.426
3/21/2002,1.4287
3/22/2002,1.4263
3/25/2002,1.4255
3/26/2002,1.427
3/27/2002,1.4238
3/28/2002,1.4242
3/29/2002,1.425
4/1/2002,1.4407
4/2/2002,1.4358
4/3/2002,1.435
4/4/2002,1.4349
4/5/2002,1.435
4/8/2002,1.431
4/9/2002,1.4345
4/10/2002,1.4365
4/11/2002,1.4382
4/12/2002,1.4371
4/15/2002,1.4372
4/16/2002,1.4396
4/17/2002,1.4438
4/18/2002,1.4479
4/19/2002,1.4472
4/22/2002,1.4488
4/23/2002,1.4486
4/24/2002,1.448
4/25/2002,1.454
4/26/2002,1.4545
4/29/2002,1.4592
4/30/2002,1.4565
5/1/2002,1.4621
5/2/2002,1.4645
5/3/2002,1.4664
5/6/2002,1.4676
5/7/2002,1.4675
5/8/2002,1.4533
5/9/2002,1.4585
5/10/2002,1.4606
5/13/2002,1.4588
5/14/2002,1.4474
5/15/2002,1.4558
5/16/2002,1.4567
5/17/2002,1.4602
5/20/2002,1.4588
5/21/2002,1.4568
5/22/2002,1.4589
5/23/2002,1.4545
5/24/2002,1.4577
5/27/2002,
5/28/2002,1.4618
5/29/2002,1.46
5/30/2002,1.4655
5/31/2002,1.4625
6/3/2002,1.4622
6/4/2002,1.4605
6/5/2002,1.4574
6/6/2002,1.4593
6/7/2002,1.4604
6/10/2002,1.461
6/11/2002,1.4686
6/12/2002,1.4705
6/13/2002,1.4709
6/14/2002,1.4735
6/17/2002,1.4782
6/18/2002,1.4868
6/19/2002,1.4873
6/20/2002,1.4982
6/21/2002,1.4987
6/24/2002,1.5056
6/25/2002,1.4999
6/26/2002,1.5217
6/27/2002,1.5285
6/28/2002,1.5245
7/1/2002,1.5307
7/2/2002,1.53
7/3/2002,1.5268
7/4/2002,
7/5/2002,1.5206
7/8/2002,1.5348
7/9/2002,1.5465
7/10/2002,1.5483
7/11/2002,1.5545
7/12/2002,1.55
7/15/2002,1.5656
7/16/2002,1.5693
7/17/2002,1.5682
7/18/2002,1.5685
7/19/2002,1.5785
7/22/2002,1.58
7/23/2002,1.5657
7/24/2002,1.5745
7/25/2002,1.5754
7/26/2002,1.5635
7/29/2002,1.557
7/30/2002,1.5725
7/31/2002,1.5625
8/1/2002,1.5578
8/2/2002,1.5709
8/5/2002,1.5665
8/6/2002,1.5382
8/7/2002,1.5354
8/8/2002,1.5278
8/9/2002,1.5235
8/12/2002,1.5317
8/13/2002,1.531
8/14/2002,1.5442
8/15/2002,1.536
8/16/2002,1.5372
8/19/2002,1.5272
8/20/2002,1.5266
8/21/2002,1.5295
8/22/2002,1.5192
8/23/2002,1.5215
8/26/2002,1.5236
8/27/2002,1.5305
8/28/2002,1.5363
8/29/2002,1.5484
8/30/2002,1.5476
9/2/2002,
9/3/2002,1.5625
9/4/2002,1.5642
9/5/2002,1.566
9/6/2002,1.5597
9/9/2002,1.5585
9/10/2002,1.5544
9/11/2002,1.5492
9/12/2002,1.5549
9/13/2002,1.5585
9/16/2002,1.544
9/17/2002,1.5343
9/18/2002,1.5525
9/19/2002,1.5545
9/20/2002,1.5558
9/23/2002,1.5575
9/24/2002,1.5565
9/25/2002,1.5625
9/26/2002,1.5563
9/27/2002,1.5548
9/30/2002,1.57
10/1/2002,1.5708
10/2/2002,1.5655
10/3/2002,1.5704
10/4/2002,1.569
10/7/2002,1.5643
10/8/2002,1.5569
10/9/2002,1.5595
10/10/2002,1.5625
10/11/2002,1.5605
10/14/2002,
10/15/2002,1.5542
10/16/2002,1.5543
10/17/2002,1.5525
10/18/2002,1.5461
10/21/2002,1.5418
10/22/2002,1.5463
10/23/2002,1.5499
10/24/2002,1.5478
10/25/2002,1.5533
10/28/2002,1.5602
10/29/2002,1.5585
10/30/2002,1.5568
10/31/2002,1.563
11/1/2002,1.5638
11/4/2002,1.5545
11/5/2002,1.5625
11/6/2002,1.559
11/7/2002,1.5796
11/8/2002,1.5915
11/11/2002,
11/12/2002,1.5879
11/13/2002,1.585
11/14/2002,1.5788
11/15/2002,1.579
11/18/2002,1.579
11/19/2002,1.588
11/20/2002,1.575
11/21/2002,1.5753
11/22/2002,1.5778
11/25/2002,1.5667
11/26/2002,1.5485
11/27/2002,1.544
11/28/2002,
11/29/2002,1.5553
12/2/2002,1.5555
12/3/2002,1.5687
12/4/2002,1.5682
12/5/2002,1.5708
12/6/2002,1.573
12/9/2002,1.5785
12/10/2002,1.5699
12/11/2002,1.5744
12/12/2002,1.58
12/13/2002,1.5896
12/16/2002,1.5905
12/17/2002,1.5963
12/18/2002,1.6
12/19/2002,1.5986
12/20/2002,1.6015
12/23/2002,1.587
12/24/2002,1.5958
12/25/2002,
12/26/2002,1.5978
12/27/2002,1.6022
12/30/2002,1.6044
12/31/2002,1.6095
1/1/2003,
1/2/2003,1.5975
1/3/2003,1.6045
1/6/2003,1.608
1/7/2003,1.6055
1/8/2003,1.6063
1/9/2003,1.6035
1/10/2003,1.6079
1/13/2003,1.603
1/14/2003,1.607
1/15/2003,1.6029
1/16/2003,1.6073
1/17/2003,1.6173
1/20/2003,
1/21/2003,1.6123
1/22/2003,1.6162
1/23/2003,1.6233
1/24/2003,1.632
1/27/2003,1.6351
1/28/2003,1.64
1/29/2003,1.6457
1/30/2003,1.6482
1/31/2003,1.6448
2/3/2003,1.6405
2/4/2003,1.648
2/5/2003,1.6455
2/6/2003,1.6354
2/7/2003,1.6284
2/10/2003,1.6275
2/11/2003,1.6193
2/12/2003,1.6155
2/13/2003,1.6209
2/14/2003,1.6105
2/17/2003,
2/18/2003,1.5921
2/19/2003,1.5957
2/20/2003,1.5925
2/21/2003,1.5864
2/24/2003,1.586
2/25/2003,1.5727
2/26/2003,1.5806
2/27/2003,1.5798
2/28/2003,1.5737
3/3/2003,1.5755
3/4/2003,1.582
3/5/2003,1.6003
3/6/2003,1.6049
3/7/2003,1.602
3/10/2003,1.6007
3/11/2003,1.6038
3/12/2003,1.6129
3/13/2003,1.6057
3/14/2003,1.5821
3/17/2003,1.5682
3/18/2003,1.5624
3/19/2003,1.5648
3/20/2003,1.567
3/21/2003,1.566
3/24/2003,1.5748
3/25/2003,1.5707
3/26/2003,1.5742
3/27/2003,1.5676
3/28/2003,1.5673
3/31/2003,1.579
4/1/2003,1.5767
4/2/2003,1.5659
4/3/2003,1.5718
4/4/2003,1.5597
4/7/2003,1.55
4/8/2003,1.5507
4/9/2003,1.5562
4/10/2003,1.5719
4/11/2003,1.5713
4/14/2003,1.5713
4/15/2003,1.5705
4/16/2003,1.574
4/17/2003,1.5748
4/18/2003,1.5733
4/21/2003,1.5592
4/22/2003,1.5768
4/23/2003,1.5815
4/24/2003,1.5971
4/25/2003,1.5915
4/28/2003,1.5906
4/29/2003,1.5904
4/30/2003,1.6
5/1/2003,1.6103
5/2/2003,1.602
5/5/2003,1.606
5/6/2003,1.614
5/7/2003,1.593
5/8/2003,1.6034
5/9/2003,1.6045
5/12/2003,1.6095
5/13/2003,1.6092
5/14/2003,1.6163
5/15/2003,1.6262
5/16/2003,1.6241
5/19/2003,1.6352
5/20/2003,1.6393
5/21/2003,1.6415
5/22/2003,1.6346
5/23/2003,1.6376
5/26/2003,
5/27/2003,1.64
5/28/2003,1.635
5/29/2003,1.6484
5/30/2003,1.6393
6/2/2003,1.6372
6/3/2003,1.6278
6/4/2003,1.6333
6/5/2003,1.6597
6/6/2003,1.6622
6/9/2003,1.6452
6/10/2003,1.6523
6/11/2003,1.6675
6/12/2003,1.6682
6/13/2003,1.6676
6/16/2003,1.6815
6/17/2003,1.684
6/18/2003,1.6798
6/19/2003,1.674
6/20/2003,1.6644
6/23/2003,1.6682
6/24/2003,1.6607
6/25/2003,1.6787
6/26/2003,1.664
6/27/2003,1.6492
6/30/2003,1.6529
7/1/2003,1.6626
7/2/2003,1.6646
7/3/2003,1.6718
7/4/2003,
7/7/2003,1.6515
7/8/2003,1.6326
7/9/2003,1.6306
7/10/2003,1.6326
7/11/2003,1.6323
7/14/2003,1.6238
7/15/2003,1.5986
7/16/2003,1.5952
7/17/2003,1.5893
7/18/2003,1.5867
7/21/2003,1.601
7/22/2003,1.5978
7/23/2003,1.609
7/24/2003,1.611
7/25/2003,1.6198
7/28/2003,1.6272
7/29/2003,1.6225
7/30/2003,1.6167
7/31/2003,1.609
8/1/2003,1.6045
8/4/2003,1.608
8/5/2003,1.6085
8/6/2003,1.6081
8/7/2003,1.617
8/8/2003,1.608
8/11/2003,1.6068
8/12/2003,1.6028
8/13/2003,1.6082
8/14/2003,1.6
8/15/2003,1.5958
8/18/2003,1.5891
8/19/2003,1.5872
8/20/2003,1.5922
8/21/2003,1.5845
8/22/2003,1.5755
8/25/2003,1.5728
8/26/2003,1.5732
8/27/2003,1.5746
8/28/2003,1.577
8/29/2003,1.5773
9/1/2003,
9/2/2003,1.574
9/3/2003,1.5732
9/4/2003,1.5785
9/5/2003,1.5891
9/8/2003,1.5858
9/9/2003,1.5909
9/10/2003,1.5897
9/11/2003,1.5937
9/12/2003,1.6062
9/15/2003,1.6018
9/16/2003,1.5871
9/17/2003,1.6044
9/18/2003,1.6155
9/19/2003,1.6315
9/22/2003,1.6472
9/23/2003,1.656
9/24/2003,1.6558
9/25/2003,1.6587
9/26/2003,1.6597
9/29/2003,1.6642
9/30/2003,1.662
10/1/2003,1.6667
10/2/2003,1.675
10/3/2003,1.663
10/6/2003,1.6742
10/7/2003,1.6628
10/8/2003,1.6598
10/9/2003,1.6609
10/10/2003,1.6654
10/13/2003,
10/14/2003,1.6737
10/15/2003,1.6698
10/16/2003,1.676
10/17/2003,1.6721
10/20/2003,1.6749
10/21/2003,1.6746
10/22/2003,1.6935
10/23/2003,1.6943
10/24/2003,1.6972
10/27/2003,1.6952
10/28/2003,1.6956
10/29/2003,1.6988
10/30/2003,1.7025
10/31/2003,1.6956
11/3/2003,1.6786
11/4/2003,1.6802
11/5/2003,1.678
11/6/2003,1.6693
11/7/2003,1.6708
11/10/2003,1.6737
11/11/2003,
11/12/2003,1.677
11/13/2003,1.688
11/14/2003,1.6841
11/17/2003,1.6885
11/18/2003,1.6998
11/19/2003,1.6982
11/20/2003,1.7024
11/21/2003,1.7025
11/24/2003,1.695
11/25/2003,1.6983
11/26/2003,1.709
11/27/2003,
11/28/2003,1.7219
12/1/2003,1.7209
12/2/2003,1.7291
12/3/2003,1.7248
12/4/2003,1.72
12/5/2003,1.727
12/8/2003,1.7334
12/9/2003,1.743
12/10/2003,1.7446
12/11/2003,1.7445
12/12/2003,1.7466
12/15/2003,1.745
12/16/2003,1.751
12/17/2003,1.7615
12/18/2003,1.7673
12/19/2003,1.7675
12/22/2003,1.7635
12/23/2003,1.765
12/24/2003,1.7748
12/25/2003,
12/26/2003,1.7725
12/29/2003,1.7705
12/30/2003,1.7786
12/31/2003,1.7842
1/1/2004,
1/2/2004,1.7902
1/5/2004,1.8085
1/6/2004,1.8245
1/7/2004,1.8193
1/8/2004,1.8338
1/9/2004,1.8472
1/12/2004,1.8511
1/13/2004,1.8432
1/14/2004,1.8409
1/15/2004,1.8205
1/16/2004,1.7996
1/19/2004,
1/20/2004,1.8187
1/21/2004,1.8295
1/22/2004,1.8446
1/23/2004,1.8203
1/26/2004,1.82
1/27/2004,1.8277
1/28/2004,1.837
1/29/2004,1.8112
1/30/2004,1.8215
2/2/2004,1.8182
2/3/2004,1.838
2/4/2004,1.8335
2/5/2004,1.8378
2/6/2004,1.8459
2/9/2004,1.858
2/10/2004,1.8697
2/11/2004,1.885
2/12/2004,1.891
2/13/2004,1.883
2/16/2004,
2/17/2004,1.9045
2/18/2004,1.9023
2/19/2004,1.8921
2/20/2004,1.8668
2/23/2004,1.8686
2/24/2004,1.8901
2/25/2004,1.8757
2/26/2004,1.8609
2/27/2004,1.8575
3/1/2004,1.868
3/2/2004,1.8386
3/3/2004,1.8192
3/4/2004,1.825
3/5/2004,1.8428
3/8/2004,1.8471
3/9/2004,1.8395
3/10/2004,1.8
3/11/2004,1.8008
3/12/2004,1.7943
3/15/2004,1.7993
3/16/2004,1.8105
3/17/2004,1.8132
3/18/2004,1.8363
3/19/2004,1.827
3/22/2004,1.8485
3/23/2004,1.8502
3/24/2004,1.8351
3/25/2004,1.8099
3/26/2004,1.8104
3/29/2004,1.8163
3/30/2004,1.8283
3/31/2004,1.84
4/1/2004,1.8564
4/2/2004,1.8293
4/5/2004,1.814
4/6/2004,1.8374
4/7/2004,1.841
4/8/2004,1.8325
4/9/2004,1.8322
4/12/2004,1.8358
4/13/2004,1.816
4/14/2004,1.7902
4/15/2004,1.7785
4/16/2004,1.8004
